customer_id,customer_name,age,gender,city,state,region,customer_segment,registration_date
C13898,Raj Jain,37.0,M,Vijayawada,Andhra Pradesh,South India,Retail,2021-06-23
C13899,Pooja Joshi,41.0,M,Pune,Maharashtra,West India,Retail,2022-03-24
C13900,Karan Das,60.0,F,Kozhikode,Kerala,South India,Retail,2022-04-09
C13901,Anjali Shah,43.0,F,Coimbatore,Tamil Nadu,South India,Retail,2023-05-28
C13902,Dept of Health,,Company,Margao,Goa,West India,Government,2022-07-02
C13903,Anjali Verma,35.0,F,Bengaluru,Karnataka,South India,Retail,2021-09-11
C13904,Aarti Verma,55.0,M,Jaipur,Rajasthan,West India,Retail,2021-06-10
C13905,Anjali Bose,33.0,F,Mumbai,Maharashtra,West India,Retail,2023-01-02
C13906,Shah Industries Pvt Ltd,,Company,Chennai,Tamil Nadu,South India,Corporate,2024-05-29
C13907,Jain Tech Pvt Ltd,,Company,Bhopal,Madhya Pradesh,Central India,Corporate,2021-05-01
C13908,Pooja Gupta,22.0,F,Kanpur,Uttar Pradesh,North India,Retail,2021-07-22
C13909,Transport Dept,,Company,Mumbai,Maharashtra,West India,Government,2021-04-07
C13910,Das Solutions Pvt Ltd,,Company,Ahmedabad,Gujarat,West India,Corporate,2021-12-09
C13911,Suresh Reddy,53.0,F,Raipur,Chhattisgarh,Central India,Retail,2021-02-16
C13912,Pooja Verma,51.0,F,Bengaluru,Karnataka,South India,Retail,2024-12-31
C13913,Arjun Bose,23.0,F,New Delhi,Delhi,North India,Retail,2022-08-17
C13914,Amit Nair,29.0,M,Margao,Goa,West India,Retail,2022-05-29
C13915,Raj Jain,27.0,M,Jaipur,Rajasthan,West India,Retail,2021-11-29
C13916,Anjali Verma,61.0,M,New Delhi,Delhi,North India,Retail,2022-06-26
C13917,Aarti Reddy,57.0,F,Raipur,Chhattisgarh,Central India,Retail,2023-11-25
C13918,Arjun Shah,58.0,M,Bhilai,Chhattisgarh,Central India,Retail,2021-12-22
C13919,Sharma Solutions Pvt Ltd,,Company,Mysuru,Karnataka,South India,Corporate,2024-12-05
C13920,Aarti Joshi,35.0,M,Bengaluru,Karnataka,South India,Retail,2024-11-08
C13921,Ravi Joshi,20.0,M,Kolkata,West Bengal,East India,Retail,2024-04-29
C13922,Amit Sharma,27.0,M,Bengaluru,Karnataka,South India,Retail,2023-09-15
C13923,Arjun Sharma,18.0,M,Bhilai,Chhattisgarh,Central India,Retail,2022-12-10
C13924,Chopra Global Pvt Ltd,,Company,Bengaluru,Karnataka,South India,Corporate,2022-01-15
C13925,Sneha Verma,55.0,M,Amritsar,Punjab,North India,Retail,2021-10-13
C13926,Aarti Iyer,38.0,F,Kochi,Kerala,South India,Retail,2023-09-06
C13927,Deepak Yadav,47.0,F,Panaji,Goa,West India,Retail,2021-04-05
C13928,Nair Systems Pvt Ltd,,Company,Mumbai,Maharashtra,West India,Corporate,2021-03-02
C13929,Anjali Kumar,37.0,F,Raipur,Chhattisgarh,Central India,Retail,2021-12-19
C13930,Singh College of Engg,,Company,New Delhi,Delhi,North India,Education,2024-10-24
C13931,Sneha Sharma,52.0,F,Panaji,Goa,West India,Retail,2023-02-24
C13932,Riya Gupta,38.0,M,Visakhapatnam,Andhra Pradesh,South India,Retail,2023-03-01
C13933,Nair Tech Pvt Ltd,,Company,Panaji,Goa,West India,Corporate,2024-06-20
C13934,Arjun Verma,27.0,M,Warangal,Telangana,South India,Retail,2021-05-10
C13935,Suresh Singh,60.0,M,Kochi,Kerala,South India,Retail,2022-07-05
C13936,Raj Sharma,51.0,F,Gurugram,Haryana,North India,Retail,2022-03-23
C13937,Vikram Iyer,22.0,M,Jaipur,Rajasthan,West India,Retail,2022-04-11
C13938,Aarti Yadav,30.0,F,Visakhapatnam,Andhra Pradesh,South India,Retail,2021-06-03
C13939,Ravi Das,52.0,F,New Delhi,Delhi,North India,Retail,2023-05-09
C13940,Rahul Reddy,59.0,F,Bhubaneswar,Odisha,East India,Retail,2023-10-12
C13941,Anjali Nair,59.0,M,Bengaluru,Karnataka,South India,Retail,2022-07-14
C13942,Karan Nair,26.0,M,Gwalior,Madhya Pradesh,Central India,Retail,2021-07-07
C13943,Karan Yadav,27.0,F,Panipat,Haryana,North India,Retail,2023-08-19
C13944,Priya Reddy,33.0,F,Panipat,Haryana,North India,Retail,2022-01-19
C13945,Deepak Reddy,26.0,F,Kozhikode,Kerala,South India,Retail,2024-10-24
C13946,Amit Sharma,39.0,M,Mumbai,Maharashtra,West India,Retail,2021-08-04
C13947,Suresh Jain,55.0,F,Surat,Gujarat,West India,Retail,2021-02-20
C13948,Verma Consulting Pvt Ltd,,Company,Kolkata,West Bengal,East India,Corporate,2023-11-23
C13949,Sneha Yadav,26.0,F,Gurugram,Haryana,North India,Retail,2022-09-25
C13950,Riya Jain,32.0,F,Panipat,Haryana,North India,Retail,2022-05-22
C13951,Sunita Gupta,29.0,M,Margao,Goa,West India,Retail,2022-05-14
C13952,Karan Yadav,44.0,F,Noida,Uttar Pradesh,North India,Retail,2024-07-22
C13953,Ravi Gupta,58.0,F,Vadodara,Gujarat,West India,Retail,2024-10-18
C13954,Reddy University,,Company,Noida,Uttar Pradesh,North India,Education,2023-02-23
C13955,Deepak Bose,65.0,M,Vadodara,Gujarat,West India,Retail,2022-03-23
C13956,Anjali Gupta,28.0,F,Hyderabad,Telangana,South India,Retail,2022-04-16
C13957,Pooja Gupta,19.0,M,Jodhpur,Rajasthan,West India,Retail,2021-06-13
C13958,Reddy College of Engg,,Company,Vijayawada,Andhra Pradesh,South India,Education,2021-07-05
C13959,Deepak Rao,57.0,M,Coimbatore,Tamil Nadu,South India,Retail,2021-12-24
C13960,Anjali Verma,52.0,F,Bengaluru,Karnataka,South India,Retail,2024-03-12
C13961,Riya Patel,50.0,M,Visakhapatnam,Andhra Pradesh,South India,Retail,2023-11-25
C13962,Pooja Reddy,23.0,F,Chandigarh,Punjab,North India,Retail,2022-11-18
C13963,Priya Reddy,29.0,M,Gwalior,Madhya Pradesh,Central India,Retail,2023-04-29
C13964,Riya Yadav,19.0,F,Jaipur,Rajasthan,West India,Retail,2023-01-18
C13965,Aarti Nair,18.0,M,Vijayawada,Andhra Pradesh,South India,Retail,2023-02-25
C13966,Amit Bose,61.0,M,Amritsar,Punjab,North India,Retail,2021-01-01
C13967,Anjali Singh,59.0,F,Noida,Uttar Pradesh,North India,Retail,2022-11-08
C13968,Menon Global Pvt Ltd,,Company,Gurugram,Haryana,North India,Corporate,2023-02-19
C13969,Nair Global Pvt Ltd,,Company,Jodhpur,Rajasthan,West India,Corporate,2022-03-28
C13970,Rahul Verma,30.0,M,Hyderabad,Telangana,South India,Retail,2023-12-24
C13971,Sunita Bose,60.0,M,Ahmedabad,Gujarat,West India,Retail,2022-10-19
C13972,Chopra Industries Pvt Ltd,,Company,Dibrugarh,Assam,East India,Corporate,2021-07-12
C13973,Singh University,,Company,Hyderabad,Telangana,South India,Education,2023-05-27
C13974,Rao Global Pvt Ltd,,Company,New Delhi,Delhi,North India,Corporate,2023-06-11
C13975,Raj Yadav,57.0,F,Vijayawada,Andhra Pradesh,South India,Retail,2021-06-27
C13976,Karan Singh,20.0,F,Noida,Uttar Pradesh,North India,Retail,2024-01-15
C13977,Sneha Yadav,42.0,F,Hyderabad,Telangana,South India,Retail,2021-10-27
C13978,Amit Kumar,53.0,M,Hyderabad,Telangana,South India,Retail,2022-06-13
C13979,Karan Sharma,24.0,F,Panaji,Goa,West India,Retail,2022-12-11
C13980,Menon Solutions Pvt Ltd,,Company,Chennai,Tamil Nadu,South India,Corporate,2021-07-12
C13981,Aarti Shah,49.0,F,Bhilai,Chhattisgarh,Central India,Retail,2024-05-17
C13982,Transport Dept,,Company,New Delhi,Delhi,North India,Government,2021-03-01
C13983,Sneha Rao,37.0,M,Mumbai,Maharashtra,West India,Retail,2021-08-25
C13984,Ravi Joshi,55.0,M,Gaya,Bihar,East India,Retail,2023-07-20
C13985,Riya Patel,42.0,F,Bhilai,Chhattisgarh,Central India,Retail,2021-06-12
C13986,Karan Bose,28.0,M,Patna,Bihar,East India,Retail,2022-09-01
C13987,Suresh Joshi,23.0,F,Hyderabad,Telangana,South India,Retail,2022-10-24
C13988,Anjali Kumar,20.0,F,Bhopal,Madhya Pradesh,Central India,Retail,2021-11-03
C13989,Riya Bose,59.0,F,Jodhpur,Rajasthan,West India,Retail,2022-02-16
C13990,Sneha Reddy,27.0,M,Chennai,Tamil Nadu,South India,Retail,2024-06-30
C13991,Raj Joshi,48.0,F,Gwalior,Madhya Pradesh,Central India,Retail,2022-10-08
C13992,Amit Gupta,65.0,M,Chennai,Tamil Nadu,South India,Retail,2021-12-04
C13993,Deepak Nair,51.0,F,Chennai,Tamil Nadu,South India,Retail,2023-03-15
C13994,Aarti Gupta,64.0,M,Bhopal,Madhya Pradesh,Central India,Retail,2024-06-13
C13995,Ravi Chopra,26.0,M,Thiruvananthapuram,Kerala,South India,Retail,2023-06-08
C13996,Iyer Industries Pvt Ltd,,Company,Thiruvananthapuram,Kerala,South India,Corporate,2023-11-11
C13997,Priya Kumar,40.0,F,Chandigarh,Punjab,North India,Retail,2023-03-21
C13998,Priya Jain,57.0,F,Pune,Maharashtra,West India,Retail,2023-11-05
C13999,Rao Solutions Pvt Ltd,,Company,Bhubaneswar,Odisha,East India,Corporate,2022-10-09
C14000,Amit Jain,55.0,F,Pune,Maharashtra,West India,Retail,2021-03-09
C14001,Deepak Das,19.0,F,Ahmedabad,Gujarat,West India,Retail,2022-12-31
C14002,Neha Menon,42.0,M,Kozhikode,Kerala,South India,Retail,2023-03-23
C14003,Arjun Reddy,52.0,F,Bengaluru,Karnataka,South India,Retail,2022-12-18
C14004,Arjun Rao,47.0,F,Jaipur,Rajasthan,West India,Retail,2021-10-10
C14005,Rahul Gupta,35.0,M,Kozhikode,Kerala,South India,Retail,2022-04-18
C14006,Sunita Iyer,44.0,F,Thiruvananthapuram,Kerala,South India,Retail,2022-05-16
C14007,Anjali Singh,49.0,M,Thiruvananthapuram,Kerala,South India,Retail,2022-05-26
C14008,Raj Das,49.0,M,Bhubaneswar,Odisha,East India,Retail,2024-09-06
C14009,Amit Verma,34.0,F,Bengaluru,Karnataka,South India,Retail,2021-11-01
C14010,Das University,,Company,Jodhpur,Rajasthan,West India,Education,2022-05-11
C14011,Shah Tech Pvt Ltd,,Company,Bengaluru,Karnataka,South India,Corporate,2024-01-15
C14012,Sneha Iyer,58.0,M,Ludhiana,Punjab,North India,Retail,2023-08-02
C14013,Karan Iyer,38.0,F,Noida,Uttar Pradesh,North India,Retail,2023-05-27
C14014,Raj Kumar,65.0,M,New Delhi,Delhi,North India,Retail,2022-12-31
C14015,Pooja Sharma,55.0,F,Bhilai,Chhattisgarh,Central India,Retail,2022-07-01
C14016,Amit Sharma,62.0,M,Ludhiana,Punjab,North India,Retail,2021-10-22
C14017,Sneha Nair,40.0,F,Amritsar,Punjab,North India,Retail,2021-03-01
C14018,Amit Kumar,47.0,F,Margao,Goa,West India,Retail,2022-10-04
C14019,Arjun Iyer,49.0,F,Noida,Uttar Pradesh,North India,Retail,2021-09-19
C14020,Arjun Sharma,31.0,F,Bengaluru,Karnataka,South India,Retail,2021-08-26
C14021,Priya Bose,19.0,M,Coimbatore,Tamil Nadu,South India,Retail,2022-06-16
C14022,Aarti Yadav,32.0,M,Chennai,Tamil Nadu,South India,Retail,2024-11-19
C14023,State Police,,Company,Coimbatore,Tamil Nadu,South India,Government,2022-05-17
C14024,Priya Iyer,48.0,F,Bengaluru,Karnataka,South India,Retail,2021-07-20
C14025,Rao Global Pvt Ltd,,Company,Kanpur,Uttar Pradesh,North India,Corporate,2023-08-23
C14026,Amit Sharma,31.0,M,Bengaluru,Karnataka,South India,Retail,2021-02-27
C14027,Aarti Shah,36.0,F,Nashik,Maharashtra,West India,Retail,2021-09-11
C14028,Ministry of Education,,Company,Hyderabad,Telangana,South India,Government,2021-04-17
C14029,Amit Nair,65.0,M,Noida,Uttar Pradesh,North India,Retail,2023-08-14
C14030,Arjun Shah,34.0,F,Madurai,Tamil Nadu,South India,Retail,2024-12-03
C14031,Raj Das,58.0,M,Visakhapatnam,Andhra Pradesh,South India,Retail,2021-10-15
C14032,Anjali Chopra,41.0,M,Lucknow,Uttar Pradesh,North India,Retail,2022-11-08
C14033,Riya Chopra,60.0,M,Bengaluru,Karnataka,South India,Retail,2021-07-06
C14034,Priya Patel,23.0,F,Margao,Goa,West India,Retail,2023-11-06
C14035,Riya Singh,49.0,M,Gwalior,Madhya Pradesh,Central India,Retail,2021-02-19
C14036,Priya Patel,29.0,M,Visakhapatnam,Andhra Pradesh,South India,Retail,2024-09-17
C14037,Aarti Jain,24.0,M,Margao,Goa,West India,Retail,2021-01-10
C14038,Sunita Shah,31.0,M,Lucknow,Uttar Pradesh,North India,Retail,2022-11-13
C14039,Anjali Joshi,47.0,F,Margao,Goa,West India,Retail,2023-10-17
C14040,Menon Tech Pvt Ltd,,Company,Vijayawada,Andhra Pradesh,South India,Corporate,2021-08-10
C14041,Anjali Nair,31.0,F,Coimbatore,Tamil Nadu,South India,Retail,2024-09-24
C14042,Kavita Kumar,43.0,F,Noida,Uttar Pradesh,North India,Retail,2022-06-20
C14043,Neha Verma,32.0,F,Varanasi,Uttar Pradesh,North India,Retail,2022-12-18
C14044,Sunita Gupta,39.0,F,Jodhpur,Rajasthan,West India,Retail,2022-08-20
C14045,Sunita Jain,60.0,M,Bengaluru,Karnataka,South India,Retail,2022-12-09
C14046,Suresh Chopra,29.0,M,Ludhiana,Punjab,North India,Retail,2024-07-02
C14047,Priya Kumar,30.0,F,Bhilai,Chhattisgarh,Central India,Retail,2021-10-20
C14048,Arjun Das,39.0,M,Kochi,Kerala,South India,Retail,2022-09-10
C14049,Riya Reddy,33.0,M,Vijayawada,Andhra Pradesh,South India,Retail,2024-10-08
C14050,Priya Rao,33.0,F,Ludhiana,Punjab,North India,Retail,2024-02-11
C14051,Karan Gupta,65.0,M,Jodhpur,Rajasthan,West India,Retail,2023-04-17
C14052,Nair University,,Company,New Delhi,Delhi,North India,Education,2021-01-25
C14053,Dept of Health,,Company,New Delhi,Delhi,North India,Government,2024-02-02
C14054,Anjali Iyer,61.0,M,Pune,Maharashtra,West India,Retail,2024-06-01
C14055,Neha Gupta,54.0,F,Chandigarh,Punjab,North India,Retail,2021-11-22
C14056,Suresh Jain,65.0,M,Gurugram,Haryana,North India,Retail,2022-07-22
C14057,Das Enterprises Pvt Ltd,,Company,Bengaluru,Karnataka,South India,Corporate,2024-05-09
C14058,Karan Gupta,53.0,M,Chandigarh,Punjab,North India,Retail,2024-07-24
C14059,Priya Nair,25.0,F,Kochi,Kerala,South India,Retail,2022-05-04
C14060,Yadav Solutions Pvt Ltd,,Company,Mumbai,Maharashtra,West India,Corporate,2024-12-24
C14061,Aarti Bose,25.0,F,Panaji,Goa,West India,Retail,2024-04-19
C14062,Ministry of Education,,Company,Hyderabad,Telangana,South India,Government,2023-01-25
C14063,Anjali Menon,34.0,M,Jodhpur,Rajasthan,West India,Retail,2021-11-17
C14064,Amit Chopra,65.0,M,Hyderabad,Telangana,South India,Retail,2023-01-28
C14065,Vikram Menon,45.0,F,Jodhpur,Rajasthan,West India,Retail,2023-08-25
C14066,Joshi Enterprises Pvt Ltd,,Company,Amritsar,Punjab,North India,Corporate,2022-06-25
C14067,Menon Systems Pvt Ltd,,Company,Faridabad,Haryana,North India,Corporate,2023-02-09
C14068,Karan Menon,25.0,M,Visakhapatnam,Andhra Pradesh,South India,Retail,2024-12-25
C14069,Sneha Kumar,50.0,M,Gwalior,Madhya Pradesh,Central India,Retail,2021-01-03
C14070,Sunita Nair,34.0,F,Bengaluru,Karnataka,South India,Retail,2023-02-07
C14071,Bose Global Pvt Ltd,,Company,Amritsar,Punjab,North India,Corporate,2022-07-12
C14072,Raj Yadav,31.0,M,Ludhiana,Punjab,North India,Retail,2023-01-26
C14073,Pooja Iyer,34.0,M,Noida,Uttar Pradesh,North India,Retail,2024-05-08
C14074,Riya Singh,65.0,M,Gaya,Bihar,East India,Retail,2022-07-25
C14075,Raj Jain,59.0,F,New Delhi,Delhi,North India,Retail,2022-01-18
C14076,Joshi Consulting Pvt Ltd,,Company,Udaipur,Rajasthan,West India,Corporate,2023-07-07
C14077,Pooja Sharma,26.0,F,Noida,Uttar Pradesh,North India,Retail,2021-06-18
C14078,Sunita Chopra,62.0,M,Panaji,Goa,West India,Retail,2021-12-21
C14079,Priya Bose,28.0,F,Ahmedabad,Gujarat,West India,Retail,2024-07-08
C14080,Transport Dept,,Company,Panaji,Goa,West India,Government,2024-01-09
C14081,Gupta Global Pvt Ltd,,Company,Chennai,Tamil Nadu,South India,Corporate,2023-04-26
C14082,Vikram Yadav,39.0,M,Kolkata,West Bengal,East India,Retail,2023-02-23
C14083,Amit Joshi,37.0,M,Bhubaneswar,Odisha,East India,Retail,2021-04-13
C14084,Pooja Nair,38.0,F,Panaji,Goa,West India,Retail,2024-03-29
C14085,Reddy International School,,Company,Cuttack,Odisha,East India,Education,2021-02-10
C14086,Riya Shah,21.0,M,Noida,Uttar Pradesh,North India,Retail,2024-07-06
C14087,Raj Verma,50.0,M,Noida,Uttar Pradesh,North India,Retail,2021-01-16
C14088,Raj Patel,29.0,F,Pune,Maharashtra,West India,Retail,2023-08-19
C14089,Sneha Singh,21.0,F,Jodhpur,Rajasthan,West India,Retail,2024-07-19
C14090,Vikram Jain,54.0,F,Ahmedabad,Gujarat,West India,Retail,2021-08-12
C14091,Raj Singh,19.0,F,Noida,Uttar Pradesh,North India,Retail,2021-09-07
C14092,Aarti Bose,58.0,F,Bengaluru,Karnataka,South India,Retail,2024-01-12
C14093,Ravi Jain,20.0,F,Gurugram,Haryana,North India,Retail,2024-07-02
C14094,Suresh Menon,49.0,F,Noida,Uttar Pradesh,North India,Retail,2024-07-20
C14095,Raj Menon,28.0,F,Margao,Goa,West India,Retail,2023-12-24
C14096,Aarti Das,19.0,F,Hyderabad,Telangana,South India,Retail,2021-06-12
C14097,Sunita Patel,48.0,F,Bengaluru,Karnataka,South India,Retail,2021-05-17
C14098,Kavita Nair,35.0,F,Amritsar,Punjab,North India,Retail,2023-09-30
C14099,Sneha Joshi,51.0,F,Hyderabad,Telangana,South India,Retail,2022-10-30
C14100,Gupta Consulting Pvt Ltd,,Company,Coimbatore,Tamil Nadu,South India,Corporate,2022-01-23
C14101,Riya Patel,49.0,M,Ludhiana,Punjab,North India,Retail,2022-05-04
C14102,Rao College of Engg,,Company,Visakhapatnam,Andhra Pradesh,South India,Education,2023-04-03
C14103,Anjali Reddy,36.0,M,Noida,Uttar Pradesh,North India,Retail,2024-08-14
C14104,Priya Shah,32.0,M,Mumbai,Maharashtra,West India,Retail,2023-11-17
C14105,Aarti Patel,52.0,F,Mumbai,Maharashtra,West India,Retail,2022-08-12
C14106,Vikram Chopra,26.0,M,Margao,Goa,West India,Retail,2021-12-31
C14107,Singh Systems Pvt Ltd,,Company,Jodhpur,Rajasthan,West India,Corporate,2023-04-23
C14108,Amit Menon,50.0,F,Kolkata,West Bengal,East India,Retail,2022-01-16
C14109,Kavita Chopra,35.0,M,Bhubaneswar,Odisha,East India,Retail,2022-02-15
C14110,Neha Rao,47.0,M,New Delhi,Delhi,North India,Retail,2022-05-12
C14111,Singh Solutions Pvt Ltd,,Company,Ahmedabad,Gujarat,West India,Corporate,2023-07-27
C14112,Patel Industries Pvt Ltd,,Company,New Delhi,Delhi,North India,Corporate,2022-09-06
C14113,Karan Verma,65.0,M,Kochi,Kerala,South India,Retail,2024-11-16
C14114,Priya Kumar,25.0,F,Noida,Uttar Pradesh,North India,Retail,2022-01-02
C14115,State Police,,Company,Hyderabad,Telangana,South India,Government,2023-12-27
C14116,Neha Jain,56.0,M,Jaipur,Rajasthan,West India,Retail,2023-10-01
C14117,Neha Sharma,46.0,F,Gurugram,Haryana,North India,Retail,2022-08-24
C14118,Raj Nair,26.0,M,Vijayawada,Andhra Pradesh,South India,Retail,2023-04-19
C14119,Nair Systems Pvt Ltd,,Company,Hyderabad,Telangana,South India,Corporate,2024-07-29
C14120,Riya Das,45.0,M,Visakhapatnam,Andhra Pradesh,South India,Retail,2022-01-14
C14121,Vikram Menon,22.0,F,Chennai,Tamil Nadu,South India,Retail,2023-05-20
C14122,State Police,,Company,Panaji,Goa,West India,Government,2024-07-30
C14123,Riya Bose,64.0,F,Gaya,Bihar,East India,Retail,2022-04-26
C14124,Sneha Kumar,57.0,M,Mysuru,Karnataka,South India,Retail,2021-06-14
C14125,Amit Yadav,41.0,M,Patna,Bihar,East India,Retail,2024-09-06
C14126,Sunita Yadav,29.0,F,Guwahati,Assam,East India,Retail,2021-09-17
C14127,Suresh Das,59.0,F,Thiruvananthapuram,Kerala,South India,Retail,2024-10-17
C14128,Anjali Patel,44.0,F,Ahmedabad,Gujarat,West India,Retail,2021-06-19
C14129,Ministry of Education,,Company,Bengaluru,Karnataka,South India,Government,2022-11-30
C14130,Vikram Shah,57.0,M,Thiruvananthapuram,Kerala,South India,Retail,2024-12-16
C14131,Anjali Verma,31.0,F,Visakhapatnam,Andhra Pradesh,South India,Retail,2024-02-08
C14132,Vikram Nair,51.0,M,Chennai,Tamil Nadu,South India,Retail,2023-04-07
C14133,Neha Joshi,30.0,F,Udaipur,Rajasthan,West India,Retail,2022-05-25
C14134,Ravi Gupta,51.0,M,Hyderabad,Telangana,South India,Retail,2023-01-16
C14135,Ravi Shah,32.0,F,Gurugram,Haryana,North India,Retail,2021-12-10
C14136,Vikram Jain,42.0,F,Panaji,Goa,West India,Retail,2024-10-09
C14137,Kavita Shah,34.0,M,Noida,Uttar Pradesh,North India,Retail,2021-04-06
C14138,Raj Patel,24.0,M,Kochi,Kerala,South India,Retail,2021-01-27
C14139,Arjun Gupta,35.0,F,Kolkata,West Bengal,East India,Retail,2022-11-24
C14140,Ravi Nair,61.0,F,Bengaluru,Karnataka,South India,Retail,2023-09-10
C14141,Raj Chopra,52.0,F,Visakhapatnam,Andhra Pradesh,South India,Retail,2022-05-24
C14142,Deepak Reddy,49.0,F,Bhubaneswar,Odisha,East India,Retail,2023-11-16
C14143,Rahul Sharma,63.0,F,Gurugram,Haryana,North India,Retail,2024-08-27
C14144,Pooja Menon,30.0,F,Bengaluru,Karnataka,South India,Retail,2023-01-19
C14145,Iyer Consulting Pvt Ltd,,Company,Kozhikode,Kerala,South India,Corporate,2023-01-08
C14146,Arjun Nair,28.0,F,Varanasi,Uttar Pradesh,North India,Retail,2021-07-06
C14147,Pooja Menon,24.0,F,Dibrugarh,Assam,East India,Retail,2023-02-09
C14148,Dept of Health,,Company,Hyderabad,Telangana,South India,Government,2023-01-26
C14149,Singh Global Pvt Ltd,,Company,Ahmedabad,Gujarat,West India,Corporate,2024-04-18
C14150,Priya Kumar,49.0,F,Hyderabad,Telangana,South India,Retail,2024-01-28
C14151,Aarti Rao,62.0,M,Panaji,Goa,West India,Retail,2022-03-25
C14152,Amit Jain,35.0,F,Mumbai,Maharashtra,West India,Retail,2021-07-26
C14153,Anjali Verma,64.0,F,Jaipur,Rajasthan,West India,Retail,2023-03-17
C14154,Ravi Menon,40.0,M,Hyderabad,Telangana,South India,Retail,2021-11-10
C14155,Neha Iyer,21.0,M,Mumbai,Maharashtra,West India,Retail,2021-07-14
C14156,Karan Bose,50.0,M,Gurugram,Haryana,North India,Retail,2024-09-03
C14157,Kavita Joshi,43.0,F,New Delhi,Delhi,North India,Retail,2021-10-23
C14158,Karan Chopra,48.0,F,Patna,Bihar,East India,Retail,2023-02-21
C14159,Bose International School,,Company,Bengaluru,Karnataka,South India,Education,2022-07-30
C14160,Raj Gupta,23.0,F,Bengaluru,Karnataka,South India,Retail,2023-05-31
C14161,Pooja Reddy,51.0,F,Madurai,Tamil Nadu,South India,Retail,2024-11-20
C14162,Neha Kumar,49.0,F,Visakhapatnam,Andhra Pradesh,South India,Retail,2024-06-18
C14163,Amit Verma,19.0,F,Hyderabad,Telangana,South India,Retail,2022-06-27
C14164,Rahul Iyer,21.0,F,Dibrugarh,Assam,East India,Retail,2022-11-21
C14165,Aarti Patel,38.0,F,Kozhikode,Kerala,South India,Retail,2021-07-04
C14166,Anjali Reddy,22.0,M,Bengaluru,Karnataka,South India,Retail,2024-12-14
C14167,Neha Patel,40.0,F,Cuttack,Odisha,East India,Retail,2021-09-29
C14168,Suresh Rao,61.0,F,Kochi,Kerala,South India,Retail,2021-12-25
C14169,Ravi Reddy,47.0,F,Ahmedabad,Gujarat,West India,Retail,2021-10-30
C14170,Neha Yadav,23.0,M,Gurugram,Haryana,North India,Retail,2023-10-08
C14171,Bose Tech Pvt Ltd,,Company,Hyderabad,Telangana,South India,Corporate,2023-06-21
C14172,Vikram Verma,57.0,F,Noida,Uttar Pradesh,North India,Retail,2022-09-24
C14173,Deepak Reddy,46.0,F,Chandigarh,Punjab,North India,Retail,2023-04-24
C14174,Sneha Menon,34.0,M,Dibrugarh,Assam,East India,Retail,2021-08-22
C14175,Ravi Shah,43.0,F,Pune,Maharashtra,West India,Retail,2024-08-27
C14176,Vikram Rao,56.0,M,Amritsar,Punjab,North India,Retail,2022-04-17
C14177,Vikram Yadav,58.0,F,Vijayawada,Andhra Pradesh,South India,Retail,2024-08-24
C14178,Riya Chopra,47.0,F,Kozhikode,Kerala,South India,Retail,2022-06-25
C14179,Priya Joshi,23.0,M,New Delhi,Delhi,North India,Retail,2022-11-27
C14180,Suresh Gupta,52.0,M,Lucknow,Uttar Pradesh,North India,Retail,2024-01-18
C14181,Neha Nair,59.0,F,Visakhapatnam,Andhra Pradesh,South India,Retail,2021-12-18
C14182,Priya Patel,56.0,M,New Delhi,Delhi,North India,Retail,2024-10-18
C14183,Arjun Verma,31.0,F,Amritsar,Punjab,North India,Retail,2024-08-20
C14184,Kumar Consulting Pvt Ltd,,Company,Margao,Goa,West India,Corporate,2023-08-23
C14185,Suresh Menon,49.0,M,Patna,Bihar,East India,Retail,2024-08-26
C14186,Deepak Rao,24.0,M,Dibrugarh,Assam,East India,Retail,2021-02-14
C14187,Ravi Nair,22.0,M,Bengaluru,Karnataka,South India,Retail,2022-05-28
C14188,Deepak Shah,44.0,M,Surat,Gujarat,West India,Retail,2023-12-31
C14189,Raj Patel,54.0,M,Amritsar,Punjab,North India,Retail,2022-12-05
C14190,Vikram Joshi,26.0,M,Jodhpur,Rajasthan,West India,Retail,2022-07-21
C14191,Priya Verma,58.0,F,Gwalior,Madhya Pradesh,Central India,Retail,2022-08-23
C14192,Rahul Yadav,18.0,F,Raipur,Chhattisgarh,Central India,Retail,2021-10-25
C14193,Suresh Rao,36.0,F,Kolkata,West Bengal,East India,Retail,2022-07-05
C14194,Sunita Chopra,37.0,F,Ahmedabad,Gujarat,West India,Retail,2021-11-20
C14195,Anjali Verma,32.0,M,Thiruvananthapuram,Kerala,South India,Retail,2022-04-20
C14196,Aarti Joshi,35.0,M,New Delhi,Delhi,North India,Retail,2023-09-25
C14197,Sharma College of Engg,,Company,Faridabad,Haryana,North India,Education,2022-09-09
C14198,Aarti Nair,54.0,M,Patna,Bihar,East India,Retail,2024-02-06
C14199,Transport Dept,,Company,Raipur,Chhattisgarh,Central India,Government,2023-10-22
C14200,Riya Gupta,34.0,M,New Delhi,Delhi,North India,Retail,2022-02-14
C14201,Neha Reddy,59.0,F,Mumbai,Maharashtra,West India,Retail,2021-10-15
C14202,Raj Kumar,30.0,M,Raipur,Chhattisgarh,Central India,Retail,2022-02-09
C14203,Amit Yadav,40.0,M,Chennai,Tamil Nadu,South India,Retail,2024-02-15
C14204,Ravi Verma,25.0,F,Margao,Goa,West India,Retail,2024-10-24
C14205,Sneha Nair,23.0,M,Jodhpur,Rajasthan,West India,Retail,2021-09-26
