Customer Unique ID,Customer Name,Product Name,Category,Serial No,Expiry Date,Original Stock Purchase Date,Purchase Date,MRP (INR),Price Paid (INR),Discount (%),Supplier Company,Supplier Email,Payment Method,Warranty Period (months),Product Condition,Shipping Address,Customer Email,Contact Number,Order Status,Return Eligibility,Notes
CUST09017,Sneha Reddy,Dettol Handwash 200ml,Personal Care,DETT945974,2026-07-17,2024-07-27,2024-08-23,75,68.48,8.7,Reckitt Benckiser,contact@reckitt.com,Wallet,0,New,"55 Example Rd, Vadodara, GJ",sneha.reddy@email.com,9334355223,Cancelled,No,For external use only
CUST09018,Shweta Pandit,Samsung Galaxy M32,Electronics,SAMS697690,,2024-08-13,2024-08-15,16622,15491.7,6.8,Samsung India,support@samsung.com,UPI,24,New,"516 Example Rd, Surat, GJ",shweta.pandit@email.com,8044211042,Shipped,No,Handle with care
CUST09019,Shweta Pandit,Dabur Honey 500g,Grocery,DABU693641,2027-02-27,2025-03-09,2025-03-25,196,178.16,9.1,Dabur India Ltd.,order@dabur.com,UPI,0,New,"598 Example Rd, Vadodara, GJ",shweta.pandit@email.com,9738400528,Delivered,Yes,Store in cool dry place
CUST09020,Shweta Pandit,Britannia Marie Gold 250g,Grocery,BRIT916186,2025-07-18,2024-07-23,2024-09-10,30,26.7,11.0,Britannia Industries,care@britindia.com,Net Banking,0,New,"460 Example Rd, Guwahati, AS",shweta.pandit@email.com,7697769828,Cancelled,No,Store in cool dry place
CUST09021,Arjun Gupta,Colgate Toothpaste 200g,Personal Care,COLG401891,2027-01-11,2025-01-21,2025-02-21,107,89.77,16.1,Colgate-Palmolive India,care@colpal.com,UPI,0,New,"838 Example Rd, Delhi, DL",arjun.gupta@email.com,7045208456,Shipped,No,For external use only
CUST09022,Suresh Rao,Parachute Coconut Oil 500ml,Personal Care,PARA248039,2027-03-26,2025-04-05,2025-05-09,80,64.16,19.8,Marico Ltd.,marico@support.com,Cash,0,New,"524 Example Rd, Patna, BR",suresh.rao@email.com,8281956224,Shipped,No,For external use only
CUST09023,Shweta Pandit,Parachute Coconut Oil 500ml,Personal Care,PARA495910,2026-09-08,2024-09-18,2024-10-09,96,79.3,17.4,Marico Ltd.,marico@support.com,UPI,0,New,"878 Example Rd, Lucknow, UP",shweta.pandit@email.com,9353603073,Delivered,Yes,For external use only
CUST09024,Ananya Singh,Parachute Coconut Oil 500ml,Personal Care,PARA752930,2026-12-26,2025-01-05,2025-01-18,109,93.96,13.8,Marico Ltd.,marico@support.com,Net Banking,0,New,"192 Example Rd, Guwahati, AS",ananya.singh@email.com,7207431009,Cancelled,No,For external use only
CUST09025,Manish Jain,Tata Salt 1kg,Grocery,TATA588707,2025-11-25,2024-11-30,2024-12-14,21,15.83,24.6,Tata Chemicals Ltd.,customercare@tatachemicals.com,Debit Card,0,New,"974 Example Rd, Indore, MP",manish.jain@email.com,7483673852,Cancelled,No,Store in cool dry place
CUST09026,Harshita Sinha,Himalaya Neem Face Wash 150ml,Personal Care,HIMA787867,2026-10-29,2025-05-07,2025-06-13,171,130.99,23.4,Himalaya Wellness,info@himalayawellness.com,Credit Card,0,New,"289 Example Rd, Bangalore, KA",harshita.sinha@email.com,7062342697,Delivered,Yes,For external use only
CUST09027,Sneha Reddy,Mi Smart Band 5,Electronics,MI S727198,,2025-04-08,2025-05-13,2111,1952.68,7.5,Xiaomi India,service.in@xiaomi.com,Net Banking,12,New,"173 Example Rd, Ahmedabad, GJ",sneha.reddy@email.com,7240752637,Processing,No,Handle with care
CUST09028,Arjun Gupta,Mi Smart Band 5,Electronics,MI S238562,,2024-09-13,2024-10-28,2244,1873.74,16.5,Xiaomi India,service.in@xiaomi.com,Credit Card,12,New,"691 Example Rd, Lucknow, UP",arjun.gupta@email.com,8297666116,Delivered,Yes,Handle with care
CUST09029,Sneha Reddy,Syska LED Bulb 12W,Electronics,SYSK991991,2028-02-11,2025-02-26,2025-04-17,145,135.14,6.8,Syska LED,support@syska.co.in,Wallet,12,New,"807 Example Rd, Patna, BR",sneha.reddy@email.com,8951316241,Delivered,Yes,Handle with care
CUST09030,Amitabh Das,Parachute Coconut Oil 500ml,Personal Care,PARA887942,2026-10-08,2024-10-18,2024-11-07,104,89.75,13.7,Marico Ltd.,marico@support.com,UPI,0,New,"293 Example Rd, Kolkata, WB",amitabh.das@email.com,8063735070,Processing,No,For external use only
CUST09031,Meena Kumari,Prestige Pressure Cooker 5L,Home Appliances,PRES169735,,2024-09-11,2024-10-22,2185,2023.31,7.4,TTK Prestige Ltd.,support@ttkprestige.com,Credit Card,60,New,"508 Example Rd, Kochi, KL",meena.kumari@email.com,7263725860,Cancelled,No,N/A
CUST09032,Priyanka Verma,Samsung Galaxy M32,Electronics,SAMS568956,,2024-07-17,2024-08-10,15620,13761.22,11.9,Samsung India,support@samsung.com,Wallet,24,New,"693 Example Rd, Hyderabad, TS",priyanka.verma@email.com,7070499411,Shipped,No,Handle with care
CUST09033,Nidhi Chawla,Tata Salt 1kg,Grocery,TATA422430,2025-09-11,2024-09-16,2024-10-25,22,19.27,12.4,Tata Chemicals Ltd.,customercare@tatachemicals.com,Cash,0,New,"966 Example Rd, Jaipur, RJ",nidhi.chawla@email.com,8273829299,Cancelled,No,Store in cool dry place
CUST09034,Priyanka Verma,Colgate Toothpaste 200g,Personal Care,COLG761494,2026-08-14,2024-08-24,2024-09-30,103,84.15,18.3,Colgate-Palmolive India,care@colpal.com,Cash,0,New,"917 Example Rd, Guwahati, AS",priyanka.verma@email.com,7328789249,Processing,No,For external use only
CUST09035,Meena Kumari,Bajaj LED Bulb 9W,Electronics,BAJA345943,2027-07-14,2024-07-29,2024-09-11,126,114.41,9.2,Bajaj Electricals Ltd.,sales@bajajelectricals.com,UPI,12,New,"764 Example Rd, Bangalore, KA",meena.kumari@email.com,8503177987,Cancelled,No,Handle with care
CUST09036,Amitabh Das,Dabur Honey 500g,Grocery,DABU785836,2027-04-28,2025-05-08,2025-06-02,194,146.47,24.5,Dabur India Ltd.,order@dabur.com,Net Banking,0,New,"778 Example Rd, Bhopal, MP",amitabh.das@email.com,7396295956,Shipped,No,Store in cool dry place
CUST09037,Rohit Mehra,Bajaj LED Bulb 9W,Electronics,BAJA765197,2028-05-07,2025-05-23,2025-06-07,110,99.77,9.3,Bajaj Electricals Ltd.,sales@bajajelectricals.com,Debit Card,12,New,"58 Example Rd, Noida, UP",rohit.mehra@email.com,8722300198,Shipped,No,Handle with care
CUST09038,Rajeev Bansal,Samsung Galaxy M32,Electronics,SAMS462023,,2024-09-27,2024-10-06,15669,12268.83,21.7,Samsung India,support@samsung.com,Debit Card,24,New,"368 Example Rd, Vadodara, GJ",rajeev.bansal@email.com,7616283219,Shipped,No,Handle with care
CUST09039,Deepak Joshi,Samsung Galaxy M32,Electronics,SAMS818228,,2025-02-27,2025-03-25,14325,11431.35,20.2,Samsung India,support@samsung.com,Cash,24,New,"765 Example Rd, Chennai, TN",deepak.joshi@email.com,7504305816,Delivered,Yes,Handle with care
CUST09040,Rajeev Bansal,Godrej Expert Hair Colour,Personal Care,GODR317081,2025-10-07,2024-10-12,2024-10-14,45,36.45,19.0,Godrej Consumer Products Ltd.,info@godrejcp.com,Wallet,0,New,"972 Example Rd, Mumbai, MH",rajeev.bansal@email.com,8754808284,Cancelled,No,For external use only
CUST09041,Shweta Pandit,Patanjali Ghee 1L,Grocery,PATA741217,2026-01-20,2025-01-25,2025-02-24,507,424.36,16.3,Patanjali Ayurved,support@patanjaliayurved.org,Wallet,0,New,"499 Example Rd, Chennai, TN",shweta.pandit@email.com,8083799674,Processing,No,Store in cool dry place
CUST09042,Kavita Nair,Sunfeast Marie Light 200g,Grocery,SUNF109989,2025-10-26,2024-10-31,2024-12-03,33,25.15,23.8,ITC Ltd.,care@itc.in,Wallet,0,New,"8 Example Rd, Kolkata, WB",kavita.nair@email.com,9520556057,Processing,No,Store in cool dry place
CUST09043,Ananya Singh,Prestige Pressure Cooker 5L,Home Appliances,PRES307811,,2025-01-05,2025-01-09,2346,1919.03,18.2,TTK Prestige Ltd.,support@ttkprestige.com,Credit Card,60,New,"941 Example Rd, Kanpur, UP",ananya.singh@email.com,9788360623,Delivered,Yes,N/A
CUST09044,Amitabh Das,Bajaj LED Bulb 9W,Electronics,BAJA310078,2028-03-18,2025-04-03,2025-05-09,87,66.64,23.4,Bajaj Electricals Ltd.,sales@bajajelectricals.com,Net Banking,12,New,"522 Example Rd, Ahmedabad, GJ",amitabh.das@email.com,9020792106,Processing,No,Handle with care
CUST09045,Suresh Rao,Mi Smart Band 5,Electronics,MI S270603,,2024-12-18,2025-02-06,2309,1798.71,22.1,Xiaomi India,service.in@xiaomi.com,Net Banking,12,New,"883 Example Rd, Noida, UP",suresh.rao@email.com,7781276072,Cancelled,No,Handle with care
CUST09046,Harshita Sinha,Samsung Galaxy M32,Electronics,SAMS702403,,2024-09-14,2024-11-03,16529,13471.13,18.5,Samsung India,support@samsung.com,UPI,24,New,"949 Example Rd, Kochi, KL",harshita.sinha@email.com,7394359596,Cancelled,No,Handle with care
CUST09047,Rajeev Bansal,Parachute Coconut Oil 500ml,Personal Care,PARA142080,2027-03-17,2025-03-27,2025-05-03,108,95.04,12.0,Marico Ltd.,marico@support.com,Wallet,0,New,"474 Example Rd, Chennai, TN",rajeev.bansal@email.com,8058526705,Delivered,Yes,For external use only
CUST09048,Harshita Sinha,Prestige Pressure Cooker 5L,Home Appliances,PRES858085,,2024-08-22,2024-09-23,2331,1771.56,24.0,TTK Prestige Ltd.,support@ttkprestige.com,Credit Card,60,New,"969 Example Rd, Patna, BR",harshita.sinha@email.com,7185730030,Delivered,Yes,N/A
CUST09049,Ananya Singh,Dabur Honey 500g,Grocery,DABU168357,2026-07-06,2024-07-16,2024-07-23,211,159.52,24.4,Dabur India Ltd.,order@dabur.com,Credit Card,0,New,"712 Example Rd, Kolkata, WB",ananya.singh@email.com,8338084894,Delivered,Yes,Store in cool dry place
CUST09050,Arjun Gupta,Tanishq Gold Ring,Jewellery,TANI271667,,2024-08-09,2024-08-30,25500,24225.0,5.0,Titan Company Ltd.,orders@titan.co.in,Credit Card,12,New,"183 Example Rd, Patna, BR",arjun.gupta@email.com,9598148925,Cancelled,No,N/A
CUST09051,Vikram Patel,Philips Trimmer QT4001,Electronics,PHIL143076,,2024-12-03,2025-01-15,1231,1070.97,13.0,Philips India Ltd.,contact@philips.co.in,Cash,24,New,"201 Example Rd, Kolkata, WB",vikram.patel@email.com,7978239140,Cancelled,No,Handle with care
CUST09052,Rani Sen,Sunfeast Marie Light 200g,Grocery,SUNF356035,2026-02-19,2025-02-24,2025-04-08,22,18.68,15.1,ITC Ltd.,care@itc.in,Debit Card,0,New,"336 Example Rd, Kanpur, UP",rani.sen@email.com,8852376795,Processing,No,Store in cool dry place
CUST09053,Arjun Gupta,Fogg Body Spray 120ml,Personal Care,FOGG876994,2026-08-18,2024-08-28,2024-09-11,193,161.16,16.5,Vini Cosmetics,support@foggspray.com,Net Banking,0,New,"244 Example Rd, Surat, GJ",arjun.gupta@email.com,9817927063,Shipped,No,For external use only
CUST09054,Rani Sen,Fogg Body Spray 120ml,Personal Care,FOGG186996,2026-10-15,2024-10-25,2024-12-11,237,202.4,14.6,Vini Cosmetics,support@foggspray.com,Wallet,0,New,"257 Example Rd, Hyderabad, TS",rani.sen@email.com,9275836948,Cancelled,No,For external use only
CUST09055,Suresh Rao,Philips Trimmer QT4001,Electronics,PHIL850473,,2024-09-20,2024-11-03,1547,1268.54,18.0,Philips India Ltd.,contact@philips.co.in,Cash,24,New,"323 Example Rd, Ahmedabad, GJ",suresh.rao@email.com,8207185447,Processing,No,Handle with care
CUST09056,Manish Jain,Crompton Ceiling Fan,Home Appliances,CROM327105,,2024-08-12,2024-09-20,2205,1991.12,9.7,Crompton Greaves,support@crompton.co.in,Wallet,24,New,"960 Example Rd, Bhopal, MP",manish.jain@email.com,7288116805,Processing,No,N/A
CUST09057,Amitabh Das,Sunfeast Marie Light 200g,Grocery,SUNF432016,2026-02-14,2025-02-19,2025-03-28,21,17.07,18.7,ITC Ltd.,care@itc.in,Debit Card,0,New,"267 Example Rd, Jaipur, RJ",amitabh.das@email.com,7290827744,Processing,No,Store in cool dry place
CUST09058,Rohit Mehra,Tata Salt 1kg,Grocery,TATA864468,2026-03-05,2025-03-10,2025-03-14,26,23.24,10.6,Tata Chemicals Ltd.,customercare@tatachemicals.com,Debit Card,0,New,"120 Example Rd, Surat, GJ",rohit.mehra@email.com,8497345893,Shipped,No,Store in cool dry place
CUST09059,Deepak Joshi,Amul Gold Milk 1L,Grocery,AMUL597828,2025-08-10,2025-05-12,2025-06-07,64,56.45,11.8,Amul,contact@amul.coop,Wallet,0,New,"460 Example Rd, Guwahati, AS",deepak.joshi@email.com,8815927727,Cancelled,No,Store in cool dry place
CUST09060,Manish Jain,Colgate Toothpaste 200g,Personal Care,COLG191146,2027-04-03,2025-04-13,2025-05-27,89,74.49,16.3,Colgate-Palmolive India,care@colpal.com,Debit Card,0,New,"850 Example Rd, Pune, MH",manish.jain@email.com,9004281848,Cancelled,No,For external use only
CUST09061,Suresh Rao,Prestige Pressure Cooker 5L,Home Appliances,PRES380784,,2024-11-11,2024-11-28,2398,1937.58,19.2,TTK Prestige Ltd.,support@ttkprestige.com,Cash,60,New,"296 Example Rd, Chennai, TN",suresh.rao@email.com,8294101338,Cancelled,No,N/A
CUST09062,Suresh Rao,Patanjali Ghee 1L,Grocery,PATA792409,2026-03-22,2025-03-27,2025-05-13,495,426.19,13.9,Patanjali Ayurved,support@patanjaliayurved.org,Cash,0,New,"698 Example Rd, Chennai, TN",suresh.rao@email.com,7324012380,Shipped,No,Store in cool dry place
CUST09063,Gaurav Mishra,Crompton Ceiling Fan,Home Appliances,CROM302114,,2025-02-23,2025-02-25,2066,1708.58,17.3,Crompton Greaves,support@crompton.co.in,UPI,24,New,"13 Example Rd, Ahmedabad, GJ",gaurav.mishra@email.com,8056691909,Delivered,Yes,N/A
CUST09064,Rahul Sharma,Britannia Marie Gold 250g,Grocery,BRIT783061,2025-09-22,2024-09-27,2024-10-07,36,30.31,15.8,Britannia Industries,care@britindia.com,Credit Card,0,New,"917 Example Rd, Nagpur, MH",rahul.sharma@email.com,9136772173,Processing,No,Store in cool dry place
CUST09065,Gaurav Mishra,Patanjali Ghee 1L,Grocery,PATA320628,2025-12-27,2025-01-01,2025-01-31,618,507.38,17.9,Patanjali Ayurved,support@patanjaliayurved.org,UPI,0,New,"336 Example Rd, Jaipur, RJ",gaurav.mishra@email.com,9287558388,Shipped,No,Store in cool dry place
CUST09066,Suresh Rao,Tata Salt 1kg,Grocery,TATA444397,2025-10-06,2024-10-11,2024-10-22,21,19.0,9.5,Tata Chemicals Ltd.,customercare@tatachemicals.com,Debit Card,0,New,"82 Example Rd, Indore, MP",suresh.rao@email.com,7492294519,Delivered,Yes,Store in cool dry place
CUST09067,Vikram Patel,Himalaya Neem Face Wash 150ml,Personal Care,HIMA385092,2026-03-22,2024-09-28,2024-10-12,181,153.67,15.1,Himalaya Wellness,info@himalayawellness.com,Wallet,0,New,"227 Example Rd, Bhopal, MP",vikram.patel@email.com,7909895287,Processing,No,For external use only
CUST09068,Vikram Patel,Mi Smart Band 5,Electronics,MI S683926,,2024-07-06,2024-07-18,2312,1986.01,14.1,Xiaomi India,service.in@xiaomi.com,Debit Card,12,New,"593 Example Rd, Hyderabad, TS",vikram.patel@email.com,9450009859,Shipped,No,Handle with care
CUST09069,Vikram Patel,Colgate Toothpaste 200g,Personal Care,COLG220542,2026-08-25,2024-09-04,2024-10-14,102,81.8,19.8,Colgate-Palmolive India,care@colpal.com,Net Banking,0,New,"383 Example Rd, Nagpur, MH",vikram.patel@email.com,9284053141,Shipped,No,For external use only
CUST09070,Deepak Joshi,Sunfeast Marie Light 200g,Grocery,SUNF175577,2025-12-24,2024-12-29,2025-02-13,25,23.75,5.0,ITC Ltd.,care@itc.in,Debit Card,0,New,"311 Example Rd, Noida, UP",deepak.joshi@email.com,7858778855,Delivered,Yes,Store in cool dry place
CUST09071,Rani Sen,Crompton Ceiling Fan,Home Appliances,CROM273159,,2024-08-11,2024-09-02,2262,2085.56,7.8,Crompton Greaves,support@crompton.co.in,UPI,24,New,"60 Example Rd, Noida, UP",rani.sen@email.com,8141555866,Shipped,No,N/A
CUST09072,Gaurav Mishra,Tata Salt 1kg,Grocery,TATA633976,2025-12-10,2024-12-15,2025-01-29,21,19.13,8.9,Tata Chemicals Ltd.,customercare@tatachemicals.com,Credit Card,0,New,"465 Example Rd, Surat, GJ",gaurav.mishra@email.com,7835167108,Delivered,Yes,Store in cool dry place
CUST09073,Sneha Reddy,Fogg Body Spray 120ml,Personal Care,FOGG917177,2026-06-16,2024-06-26,2024-07-18,210,164.85,21.5,Vini Cosmetics,support@foggspray.com,Cash,0,New,"342 Example Rd, Noida, UP",sneha.reddy@email.com,8557957160,Delivered,Yes,For external use only
CUST09074,Sneha Reddy,Dettol Handwash 200ml,Personal Care,DETT359513,2027-04-04,2025-04-14,2025-04-26,64,49.15,23.2,Reckitt Benckiser,contact@reckitt.com,Net Banking,0,New,"394 Example Rd, Kolkata, WB",sneha.reddy@email.com,7124618187,Shipped,No,For external use only
CUST09075,Amitabh Das,Colgate Toothpaste 200g,Personal Care,COLG579893,2026-07-07,2024-07-17,2024-07-22,108,102.06,5.5,Colgate-Palmolive India,care@colpal.com,Cash,0,New,"397 Example Rd, Ahmedabad, GJ",amitabh.das@email.com,8006350168,Cancelled,No,For external use only
CUST09076,Nidhi Chawla,Syska LED Bulb 12W,Electronics,SYSK530517,2027-12-11,2024-12-26,2025-02-12,148,117.51,20.6,Syska LED,support@syska.co.in,UPI,12,New,"336 Example Rd, Bangalore, KA",nidhi.chawla@email.com,7572027318,Delivered,Yes,Handle with care
CUST09077,Amitabh Das,Syska LED Bulb 12W,Electronics,SYSK636140,2027-09-10,2024-09-25,2024-10-29,169,137.73,18.5,Syska LED,support@syska.co.in,Debit Card,12,New,"726 Example Rd, Bangalore, KA",amitabh.das@email.com,8415168918,Cancelled,No,Handle with care
CUST09078,Sunita Iyer,Godrej Expert Hair Colour,Personal Care,GODR745128,2025-09-14,2024-09-19,2024-10-19,48,36.82,23.3,Godrej Consumer Products Ltd.,info@godrejcp.com,UPI,0,New,"247 Example Rd, Indore, MP",sunita.iyer@email.com,8067129980,Shipped,No,For external use only
CUST09079,Amitabh Das,Britannia Marie Gold 250g,Grocery,BRIT458629,2025-11-12,2024-11-17,2024-12-17,45,42.7,5.1,Britannia Industries,care@britindia.com,UPI,0,New,"306 Example Rd, Kanpur, UP",amitabh.das@email.com,7337438768,Cancelled,No,Store in cool dry place
CUST09080,Priyanka Verma,Philips Trimmer QT4001,Electronics,PHIL138365,,2024-09-11,2024-10-19,1405,1334.75,5.0,Philips India Ltd.,contact@philips.co.in,Credit Card,24,New,"456 Example Rd, Vadodara, GJ",priyanka.verma@email.com,8364978535,Delivered,Yes,Handle with care
CUST09081,Deepak Joshi,Samsung Galaxy M32,Electronics,SAMS987907,,2024-07-21,2024-09-06,15783,12074.0,23.5,Samsung India,support@samsung.com,Cash,24,New,"562 Example Rd, Lucknow, UP",deepak.joshi@email.com,9885224345,Processing,No,Handle with care
CUST09082,Shweta Pandit,Mi Smart Band 5,Electronics,MI S701456,,2025-02-03,2025-02-14,2165,1840.25,15.0,Xiaomi India,service.in@xiaomi.com,Credit Card,12,New,"599 Example Rd, Kolkata, WB",shweta.pandit@email.com,8564522240,Shipped,No,Handle with care
CUST09083,Amitabh Das,Crompton Ceiling Fan,Home Appliances,CROM901749,,2025-05-08,2025-06-06,2014,1887.12,6.3,Crompton Greaves,support@crompton.co.in,UPI,24,New,"14 Example Rd, Kolkata, WB",amitabh.das@email.com,9634982825,Processing,No,N/A
CUST09084,Nidhi Chawla,Sunfeast Marie Light 200g,Grocery,SUNF359785,2025-10-29,2024-11-03,2024-11-21,24,21.02,12.4,ITC Ltd.,care@itc.in,UPI,0,New,"901 Example Rd, Jaipur, RJ",nidhi.chawla@email.com,9159094005,Cancelled,No,Store in cool dry place
CUST09085,Rohit Mehra,Mi Smart Band 5,Electronics,MI S781133,,2024-10-25,2024-10-27,2210,2077.4,6.0,Xiaomi India,service.in@xiaomi.com,UPI,12,New,"975 Example Rd, Ahmedabad, GJ",rohit.mehra@email.com,8792059929,Cancelled,No,Handle with care
CUST09086,Rahul Sharma,Colgate Toothpaste 200g,Personal Care,COLG766186,2026-10-21,2024-10-31,2024-12-03,105,94.08,10.4,Colgate-Palmolive India,care@colpal.com,UPI,0,New,"901 Example Rd, Nagpur, MH",rahul.sharma@email.com,7326009821,Delivered,Yes,For external use only
CUST09087,Ananya Singh,Britannia Marie Gold 250g,Grocery,BRIT974904,2026-04-02,2025-04-07,2025-05-02,40,31.8,20.5,Britannia Industries,care@britindia.com,Credit Card,0,New,"276 Example Rd, Bangalore, KA",ananya.singh@email.com,7487994246,Cancelled,No,Store in cool dry place
CUST09088,Manish Jain,Prestige Pressure Cooker 5L,Home Appliances,PRES308557,,2025-03-27,2025-04-20,2207,2061.34,6.6,TTK Prestige Ltd.,support@ttkprestige.com,Wallet,60,New,"685 Example Rd, Hyderabad, TS",manish.jain@email.com,8049063050,Delivered,Yes,N/A
CUST09089,Arjun Gupta,Fogg Body Spray 120ml,Personal Care,FOGG101668,2026-11-10,2024-11-20,2025-01-07,198,160.97,18.7,Vini Cosmetics,support@foggspray.com,Net Banking,0,New,"752 Example Rd, Ahmedabad, GJ",arjun.gupta@email.com,9652149271,Processing,No,For external use only
CUST09090,Sunita Iyer,Fogg Body Spray 120ml,Personal Care,FOGG309229,2026-10-26,2024-11-05,2024-12-12,222,203.13,8.5,Vini Cosmetics,support@foggspray.com,Credit Card,0,New,"819 Example Rd, Guwahati, AS",sunita.iyer@email.com,9505688318,Delivered,Yes,For external use only
CUST09091,Rajeev Bansal,Dabur Honey 500g,Grocery,DABU850505,2027-02-02,2025-02-12,2025-02-27,202,179.78,11.0,Dabur India Ltd.,order@dabur.com,Debit Card,0,New,"860 Example Rd, Lucknow, UP",rajeev.bansal@email.com,7448530569,Shipped,No,Store in cool dry place
CUST09092,Sneha Reddy,Syska LED Bulb 12W,Electronics,SYSK101581,2028-02-11,2025-02-26,2025-03-26,170,156.23,8.1,Syska LED,support@syska.co.in,UPI,12,New,"431 Example Rd, Ahmedabad, GJ",sneha.reddy@email.com,9743998052,Shipped,No,Handle with care
CUST09093,Arjun Gupta,Dabur Honey 500g,Grocery,DABU505258,2027-01-22,2025-02-01,2025-02-05,209,166.16,20.5,Dabur India Ltd.,order@dabur.com,Cash,0,New,"446 Example Rd, Ahmedabad, GJ",arjun.gupta@email.com,9319146498,Delivered,Yes,Store in cool dry place
CUST09094,Harshita Sinha,Tanishq Gold Ring,Jewellery,TANI539520,,2025-03-18,2025-04-10,26019,20685.1,20.5,Titan Company Ltd.,orders@titan.co.in,Net Banking,12,New,"443 Example Rd, Mumbai, MH",harshita.sinha@email.com,8991893736,Shipped,No,N/A
CUST09095,Rajeev Bansal,Tanishq Gold Ring,Jewellery,TANI276288,,2024-06-25,2024-07-17,26635,23305.62,12.5,Titan Company Ltd.,orders@titan.co.in,Debit Card,12,New,"346 Example Rd, Chennai, TN",rajeev.bansal@email.com,8206256475,Shipped,No,N/A
CUST09096,Arjun Gupta,Dettol Handwash 200ml,Personal Care,DETT707266,2026-09-11,2024-09-21,2024-11-09,58,50.17,13.5,Reckitt Benckiser,contact@reckitt.com,Cash,0,New,"349 Example Rd, Kochi, KL",arjun.gupta@email.com,7811677357,Processing,No,For external use only
CUST09097,Gaurav Mishra,Tata Salt 1kg,Grocery,TATA330577,2025-07-18,2024-07-23,2024-08-30,32,27.33,14.6,Tata Chemicals Ltd.,customercare@tatachemicals.com,UPI,0,New,"148 Example Rd, Lucknow, UP",gaurav.mishra@email.com,9423074214,Delivered,Yes,Store in cool dry place
CUST09098,Kavita Nair,Crompton Ceiling Fan,Home Appliances,CROM451450,,2024-07-09,2024-08-27,1941,1545.04,20.4,Crompton Greaves,support@crompton.co.in,Credit Card,24,New,"712 Example Rd, Kanpur, UP",kavita.nair@email.com,8170502005,Delivered,Yes,N/A
CUST09099,Shweta Pandit,Dettol Handwash 200ml,Personal Care,DETT957646,2027-04-18,2025-04-28,2025-06-04,58,47.27,18.5,Reckitt Benckiser,contact@reckitt.com,Credit Card,0,New,"895 Example Rd, Nagpur, MH",shweta.pandit@email.com,7155213114,Delivered,Yes,For external use only
CUST09100,Deepak Joshi,Britannia Marie Gold 250g,Grocery,BRIT800154,2026-05-14,2025-05-19,2025-05-28,33,25.94,21.4,Britannia Industries,care@britindia.com,Debit Card,0,New,"430 Example Rd, Vadodara, GJ",deepak.joshi@email.com,9045167410,Delivered,Yes,Store in cool dry place
CUST09101,Rajeev Bansal,Dettol Handwash 200ml,Personal Care,DETT192421,2026-10-14,2024-10-24,2024-12-10,67,61.91,7.6,Reckitt Benckiser,contact@reckitt.com,Wallet,0,New,"372 Example Rd, Kanpur, UP",rajeev.bansal@email.com,7997159372,Processing,No,For external use only
CUST09102,Gaurav Mishra,Crompton Ceiling Fan,Home Appliances,CROM708692,,2024-08-19,2024-09-25,1834,1586.41,13.5,Crompton Greaves,support@crompton.co.in,Net Banking,24,New,"51 Example Rd, Guwahati, AS",gaurav.mishra@email.com,9758581160,Processing,No,N/A
CUST09103,Sneha Reddy,Samsung Galaxy M32,Electronics,SAMS697500,,2025-03-14,2025-04-18,16302,13595.87,16.6,Samsung India,support@samsung.com,UPI,24,New,"8 Example Rd, Hyderabad, TS",sneha.reddy@email.com,9303969477,Processing,No,Handle with care
CUST09104,Rahul Sharma,Amul Gold Milk 1L,Grocery,AMUL121584,2025-03-11,2024-12-11,2024-12-16,66,58.61,11.2,Amul,contact@amul.coop,Debit Card,0,New,"933 Example Rd, Hyderabad, TS",rahul.sharma@email.com,7623418946,Delivered,Yes,Store in cool dry place
CUST09105,Rajeev Bansal,Philips Trimmer QT4001,Electronics,PHIL447171,,2025-02-14,2025-02-24,1560,1326.0,15.0,Philips India Ltd.,contact@philips.co.in,UPI,24,New,"415 Example Rd, Chennai, TN",rajeev.bansal@email.com,7364355253,Shipped,No,Handle with care
CUST09106,Harshita Sinha,Parachute Coconut Oil 500ml,Personal Care,PARA199462,2026-08-23,2024-09-02,2024-09-21,110,98.12,10.8,Marico Ltd.,marico@support.com,Cash,0,New,"858 Example Rd, Guwahati, AS",harshita.sinha@email.com,8130258667,Processing,No,For external use only
CUST09107,Shweta Pandit,Godrej Expert Hair Colour,Personal Care,GODR900637,2026-01-02,2025-01-07,2025-01-17,38,35.95,5.4,Godrej Consumer Products Ltd.,info@godrejcp.com,Debit Card,0,New,"790 Example Rd, Pune, MH",shweta.pandit@email.com,8907528043,Delivered,Yes,For external use only
CUST09108,Meena Kumari,Bajaj LED Bulb 9W,Electronics,BAJA596777,2028-04-06,2025-04-22,2025-06-01,102,80.89,20.7,Bajaj Electricals Ltd.,sales@bajajelectricals.com,Cash,12,New,"266 Example Rd, Pune, MH",meena.kumari@email.com,7492546173,Delivered,Yes,Handle with care
CUST09109,Deepak Joshi,Samsung Galaxy M32,Electronics,SAMS651365,,2024-06-29,2024-07-23,14478,12277.34,15.2,Samsung India,support@samsung.com,Cash,24,New,"611 Example Rd, Hyderabad, TS",deepak.joshi@email.com,7734344922,Shipped,No,Handle with care
CUST09110,Rahul Sharma,Samsung Galaxy M32,Electronics,SAMS402187,,2024-11-13,2024-12-19,15437,12905.33,16.4,Samsung India,support@samsung.com,Debit Card,24,New,"389 Example Rd, Noida, UP",rahul.sharma@email.com,7722371136,Processing,No,Handle with care
